year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,budget_type,lf_ratio,lf_share
2024,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.931,0.8791,M300-R00-Pj50-L50,MATERIEL,0.9785,0.0032
2024,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,3.931,1.2354,M300-R00-Pj50-L50,MATERIEL,0.9785,0.0032
2025,1,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.561,0.291,M300-R00-Pj50-L50,MATERIEL,1.1353,0.0032
2025,2,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.561,0.4214,M300-R00-Pj50-L50,MATERIEL,1.1353,0.0032
2025,3,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.561,0.5884,M300-R00-Pj50-L50,MATERIEL,1.1353,0.0032
2025,4,300,Soutien et Pilotage,00,SERVICES COMMUNS,50,Efficacité Énergétique,50,Consommation énergie et efficacité énergétique,acquisitions,4.561,0.9306,M300-R00-Pj50-L50,MATERIEL,1.1353,0.0032
2020,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.654,0.1936,M301-R00-Pj10-L11,MATERIEL,1.0214,0.0115
2020,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.654,0.2933,M301-R00-Pj10-L11,MATERIEL,1.0214,0.0115
2020,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.654,0.4911,M301-R00-Pj10-L11,MATERIEL,1.0214,0.0115
2020,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.654,0.7598,M301-R00-Pj10-L11,MATERIEL,1.0214,0.0115
2021,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,12.581,0.1204,M301-R00-Pj10-L11,MATERIEL,0.8769,0.0115
2021,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,12.581,0.5246,M301-R00-Pj10-L11,MATERIEL,0.8769,0.0115
2021,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,12.581,0.6416,M301-R00-Pj10-L11,MATERIEL,0.8769,0.0115
2021,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,12.581,0.9771,M301-R00-Pj10-L11,MATERIEL,0.8769,0.0115
2022,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,13.107,0.4653,M301-R00-Pj10-L11,MATERIEL,0.9135,0.0115
2022,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,13.107,0.5426,M301-R00-Pj10-L11,MATERIEL,0.9135,0.0115
2022,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,13.107,0.6633,M301-R00-Pj10-L11,MATERIEL,0.9135,0.0115
2022,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,13.107,1.0343,M301-R00-Pj10-L11,MATERIEL,0.9135,0.0115
2023,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,15.416,0.3092,M301-R00-Pj10-L11,MATERIEL,1.0745,0.0115
2023,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,15.416,0.4552,M301-R00-Pj10-L11,MATERIEL,1.0745,0.0115
2023,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,15.416,0.4773,M301-R00-Pj10-L11,MATERIEL,1.0745,0.0115
2023,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,15.416,0.7942,M301-R00-Pj10-L11,MATERIEL,1.0745,0.0115
2024,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.04,0.2993,M301-R00-Pj10-L11,MATERIEL,0.9786,0.0115
2024,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.04,0.5828,M301-R00-Pj10-L11,MATERIEL,0.9786,0.0115
2024,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.04,0.7679,M301-R00-Pj10-L11,MATERIEL,0.9786,0.0115
2024,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,14.04,1.0176,M301-R00-Pj10-L11,MATERIEL,0.9786,0.0115
2025,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,16.288,0.4079,M301-R00-Pj10-L11,MATERIEL,1.1352,0.0115
2025,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,16.288,0.5538,M301-R00-Pj10-L11,MATERIEL,1.1352,0.0115
2025,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,16.288,0.7184,M301-R00-Pj10-L11,MATERIEL,1.1352,0.0115
2025,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,11,Fournitures et matériel juridictions civiles,fournitures,16.288,0.9919,M301-R00-Pj10-L11,MATERIEL,1.1352,0.0115
2020,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,13.481,0.1663,M301-R00-Pj10-L12,MATERIEL,1.0213,0.0106
2020,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,13.481,0.3376,M301-R00-Pj10-L12,MATERIEL,1.0213,0.0106
2020,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,13.481,0.5808,M301-R00-Pj10-L12,MATERIEL,1.0213,0.0106
2020,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,13.481,0.9271,M301-R00-Pj10-L12,MATERIEL,1.0213,0.0106
2021,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,11.574,0.0969,M301-R00-Pj10-L12,MATERIEL,0.8768,0.0106
2021,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,11.574,0.4505,M301-R00-Pj10-L12,MATERIEL,0.8768,0.0106
2021,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,11.574,0.5565,M301-R00-Pj10-L12,MATERIEL,0.8768,0.0106
2021,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,11.574,0.9002,M301-R00-Pj10-L12,MATERIEL,0.8768,0.0106
2022,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.059,0.3048,M301-R00-Pj10-L12,MATERIEL,0.9136,0.0106
2022,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.059,0.4901,M301-R00-Pj10-L12,MATERIEL,0.9136,0.0106
2022,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.059,0.6185,M301-R00-Pj10-L12,MATERIEL,0.9136,0.0106
2022,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.059,0.9269,M301-R00-Pj10-L12,MATERIEL,0.9136,0.0106
2023,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.182,0.2626,M301-R00-Pj10-L12,MATERIEL,1.0744,0.0106
2023,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.182,0.436,M301-R00-Pj10-L12,MATERIEL,1.0744,0.0106
2023,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.182,0.6154,M301-R00-Pj10-L12,MATERIEL,1.0744,0.0106
2023,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.182,0.9633,M301-R00-Pj10-L12,MATERIEL,1.0744,0.0106
2024,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.917,0.244,M301-R00-Pj10-L12,MATERIEL,0.9786,0.0106
2024,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.917,0.5963,M301-R00-Pj10-L12,MATERIEL,0.9786,0.0106
2024,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.917,0.8771,M301-R00-Pj10-L12,MATERIEL,0.9786,0.0106
2024,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,12.917,1.1874,M301-R00-Pj10-L12,MATERIEL,0.9786,0.0106
2025,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.985,0.2661,M301-R00-Pj10-L12,MATERIEL,1.1353,0.0106
2025,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.985,0.4484,M301-R00-Pj10-L12,MATERIEL,1.1353,0.0106
2025,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.985,0.7047,M301-R00-Pj10-L12,MATERIEL,1.1353,0.0106
2025,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,10,Performance tribunaux — matière civile,12,Matériel informatique et logiciels tribunaux civils,acquisitions,14.985,1.002,M301-R00-Pj10-L12,MATERIEL,1.1353,0.0106
2020,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,29.307,0.254,M301-R00-Pj20-L21,MATERIEL,1.0213,0.0231
2020,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,29.307,0.377,M301-R00-Pj20-L21,MATERIEL,1.0213,0.0231
2020,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,29.307,0.6731,M301-R00-Pj20-L21,MATERIEL,1.0213,0.0231
2020,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,29.307,0.962,M301-R00-Pj20-L21,MATERIEL,1.0213,0.0231
2021,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,25.162,0.1244,M301-R00-Pj20-L21,MATERIEL,0.8769,0.0231
2021,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,25.162,0.4615,M301-R00-Pj20-L21,MATERIEL,0.8769,0.0231
2021,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,25.162,0.5502,M301-R00-Pj20-L21,MATERIEL,0.8769,0.0231
2021,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,25.162,0.8705,M301-R00-Pj20-L21,MATERIEL,0.8769,0.0231
2022,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,26.214,0.4514,M301-R00-Pj20-L21,MATERIEL,0.9135,0.0231
2022,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,26.214,0.611,M301-R00-Pj20-L21,MATERIEL,0.9135,0.0231
2022,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,26.214,0.7441,M301-R00-Pj20-L21,MATERIEL,0.9135,0.0231
2022,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,26.214,1.0496,M301-R00-Pj20-L21,MATERIEL,0.9135,0.0231
2023,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,30.831,0.4311,M301-R00-Pj20-L21,MATERIEL,1.0744,0.0231
2023,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,30.831,0.5322,M301-R00-Pj20-L21,MATERIEL,1.0744,0.0231
2023,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,30.831,0.7472,M301-R00-Pj20-L21,MATERIEL,1.0744,0.0231
2023,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,30.831,1.0503,M301-R00-Pj20-L21,MATERIEL,1.0744,0.0231
2024,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,28.079,0.3232,M301-R00-Pj20-L21,MATERIEL,0.9785,0.0231
2024,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,28.079,0.7112,M301-R00-Pj20-L21,MATERIEL,0.9785,0.0231
2024,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,28.079,0.8544,M301-R00-Pj20-L21,MATERIEL,0.9785,0.0231
2024,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,28.079,1.1529,M301-R00-Pj20-L21,MATERIEL,0.9785,0.0231
2025,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,32.576,0.3724,M301-R00-Pj20-L21,MATERIEL,1.1353,0.0231
2025,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,32.576,0.4772,M301-R00-Pj20-L21,MATERIEL,1.1353,0.0231
2025,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,32.576,0.6405,M301-R00-Pj20-L21,MATERIEL,1.1353,0.0231
2025,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,21,Fournitures et matériel juridictions pénales,fournitures,32.576,0.9343,M301-R00-Pj20-L21,MATERIEL,1.1353,0.0231
2020,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,28.428,0.2213,M301-R00-Pj20-L22,MATERIEL,1.0213,0.0224
2020,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,28.428,0.3784,M301-R00-Pj20-L22,MATERIEL,1.0213,0.0224
2020,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,28.428,0.6709,M301-R00-Pj20-L22,MATERIEL,1.0213,0.0224
2020,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,28.428,0.9489,M301-R00-Pj20-L22,MATERIEL,1.0213,0.0224
2021,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,24.407,0.1466,M301-R00-Pj20-L22,MATERIEL,0.8769,0.0224
2021,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,24.407,0.5395,M301-R00-Pj20-L22,MATERIEL,0.8769,0.0224
2021,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,24.407,0.6871,M301-R00-Pj20-L22,MATERIEL,0.8769,0.0224
2021,4,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,24.407,1.0324,M301-R00-Pj20-L22,MATERIEL,0.8769,0.0224
2022,1,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,25.428,0.4193,M301-R00-Pj20-L22,MATERIEL,0.9136,0.0224
2022,2,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,25.428,0.5448,M301-R00-Pj20-L22,MATERIEL,0.9136,0.0224
2022,3,301,Performance Admin. Judiciaire,00,SERVICES COMMUNS,20,Performance tribunaux — matière pénale,22,Frais de fonctionnement parquets et juridictions,fournitures,25.428,0.6736,M301-R00-Pj20-L22,MATERIEL,0.9136,0.0224
