year,quarter,programme,programme_label,region,region_label,projet,projet_label,ligne,ligne_label,type_ligne,lf_mdh,taux,line_id,lf_ratio,lf_share
2021,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.0001,P303-R11-Pj10-L10,0.6792,0.0005
2021,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.0507,P303-R11-Pj10-L10,0.6792,0.0005
2021,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.1972,P303-R11-Pj10-L10,0.6792,0.0005
2021,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.7874,P303-R11-Pj10-L10,0.6792,0.0005
2022,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.0042,P303-R11-Pj10-L10,0.6737,0.0005
2022,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.1602,P303-R11-Pj10-L10,0.6737,0.0005
2022,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.4028,P303-R11-Pj10-L10,0.6737,0.0005
2022,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.9011,P303-R11-Pj10-L10,0.6737,0.0005
2023,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.0059,P303-R11-Pj10-L10,0.7809,0.0005
2023,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.0619,P303-R11-Pj10-L10,0.7809,0.0005
2023,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.1564,P303-R11-Pj10-L10,0.7809,0.0005
2023,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.7636,P303-R11-Pj10-L10,0.7809,0.0005
2024,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0058,P303-R11-Pj10-L10,1.5236,0.0005
2024,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0358,P303-R11-Pj10-L10,1.5236,0.0005
2024,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.3403,P303-R11-Pj10-L10,1.5236,0.0005
2024,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.9196,P303-R11-Pj10-L10,1.5236,0.0005
2025,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.0037,P303-R11-Pj10-L10,1.4255,0.0005
2025,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.037,P303-R11-Pj10-L10,1.4255,0.0005
2025,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,0.465,P303-R11-Pj10-L10,1.4255,0.0005
2025,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.785,1.0807,P303-R11-Pj10-L10,1.4255,0.0005
2020,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.0,P303-R11-Pj10-L20,0.9178,0.0001
2020,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.2591,P303-R11-Pj10-L20,0.9178,0.0001
2020,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.329,P303-R11-Pj10-L20,0.9178,0.0001
2020,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.162,0.7644,P303-R11-Pj10-L20,0.9178,0.0001
2021,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.0138,P303-R11-Pj10-L20,0.6799,0.0001
2021,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.1779,P303-R11-Pj10-L20,0.6799,0.0001
2021,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.404,P303-R11-Pj10-L20,0.6799,0.0001
2021,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.12,0.8481,P303-R11-Pj10-L20,0.6799,0.0001
2022,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.0591,P303-R11-Pj10-L20,0.6742,0.0001
2022,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.6094,P303-R11-Pj10-L20,0.6742,0.0001
2022,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,0.847,P303-R11-Pj10-L20,0.6742,0.0001
2022,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.119,1.1125,P303-R11-Pj10-L20,0.6742,0.0001
2023,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.0314,P303-R11-Pj10-L20,0.7819,0.0001
2023,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.235,P303-R11-Pj10-L20,0.7819,0.0001
2023,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.2563,P303-R11-Pj10-L20,0.7819,0.0001
2023,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.138,0.7493,P303-R11-Pj10-L20,0.7819,0.0001
2024,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.0132,P303-R11-Pj10-L20,1.5241,0.0001
2024,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.1044,P303-R11-Pj10-L20,1.5241,0.0001
2024,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,0.6104,P303-R11-Pj10-L20,1.5241,0.0001
2024,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.269,1.0026,P303-R11-Pj10-L20,1.5241,0.0001
2025,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.0135,P303-R11-Pj10-L20,1.4221,0.0001
2025,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.1414,P303-R11-Pj10-L20,1.4221,0.0001
2025,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,0.9006,P303-R11-Pj10-L20,1.4221,0.0001
2025,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,10,Établissements pénitentiaires régionaux,20,Équipements pénitentiaires régionaux,equipements,0.251,1.1937,P303-R11-Pj10-L20,1.4221,0.0001
2020,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.0,P303-R11-Pj20-L10,0.9168,0.0001
2020,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.3466,P303-R11-Pj20-L10,0.9168,0.0001
2020,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.439,P303-R11-Pj20-L10,0.9168,0.0001
2020,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.101,0.659,P303-R11-Pj20-L10,0.9168,0.0001
2021,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.0359,P303-R11-Pj20-L10,0.6808,0.0001
2021,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.2807,P303-R11-Pj20-L10,0.6808,0.0001
2021,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.4403,P303-R11-Pj20-L10,0.6808,0.0001
2021,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.075,0.8866,P303-R11-Pj20-L10,0.6808,0.0001
2022,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.0895,P303-R11-Pj20-L10,0.6717,0.0001
2022,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.5942,P303-R11-Pj20-L10,0.6717,0.0001
2022,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.7545,P303-R11-Pj20-L10,0.6717,0.0001
2022,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.074,0.9212,P303-R11-Pj20-L10,0.6717,0.0001
2023,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.0974,P303-R11-Pj20-L10,0.7806,0.0001
2023,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.3792,P303-R11-Pj20-L10,0.7806,0.0001
2023,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.4189,P303-R11-Pj20-L10,0.7806,0.0001
2023,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.086,0.9529,P303-R11-Pj20-L10,0.7806,0.0001
2024,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.0254,P303-R11-Pj20-L10,1.525,0.0001
2024,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.1383,P303-R11-Pj20-L10,1.525,0.0001
2024,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.7957,P303-R11-Pj20-L10,1.525,0.0001
2024,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.168,0.9054,P303-R11-Pj20-L10,1.525,0.0001
2025,1,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.0287,P303-R11-Pj20-L10,1.4251,0.0001
2025,2,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.167,P303-R11-Pj20-L10,1.4251,0.0001
2025,3,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,0.9468,P303-R11-Pj20-L10,1.4251,0.0001
2025,4,303,Renforcement des Droits et Libertés,11,LAÂYOUNE-SAKIA AL HAMRA,20,Fournitures,10,Fournitures et matières consommables,fournitures,0.157,1.0823,P303-R11-Pj20-L10,1.4251,0.0001
2020,1,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.0,P303-R12-Pj10-L10,0.9171,0.0005
2020,2,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.0573,P303-R12-Pj10-L10,0.9171,0.0005
2020,3,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.2107,P303-R12-Pj10-L10,0.9171,0.0005
2020,4,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.505,0.6864,P303-R12-Pj10-L10,0.9171,0.0005
2021,1,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.0023,P303-R12-Pj10-L10,0.6792,0.0005
2021,2,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.0756,P303-R12-Pj10-L10,0.6792,0.0005
2021,3,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.1917,P303-R12-Pj10-L10,0.6792,0.0005
2021,4,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.374,0.934,P303-R12-Pj10-L10,0.6792,0.0005
2022,1,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.0098,P303-R12-Pj10-L10,0.6737,0.0005
2022,2,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.1607,P303-R12-Pj10-L10,0.6737,0.0005
2022,3,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.4254,P303-R12-Pj10-L10,0.6737,0.0005
2022,4,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.371,0.8966,P303-R12-Pj10-L10,0.6737,0.0005
2023,1,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.003,P303-R12-Pj10-L10,0.7809,0.0005
2023,2,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.072,P303-R12-Pj10-L10,0.7809,0.0005
2023,3,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.1325,P303-R12-Pj10-L10,0.7809,0.0005
2023,4,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.43,0.729,P303-R12-Pj10-L10,0.7809,0.0005
2024,1,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0025,P303-R12-Pj10-L10,1.5236,0.0005
2024,2,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.0356,P303-R12-Pj10-L10,1.5236,0.0005
2024,3,303,Renforcement des Droits et Libertés,12,DAKHLA-OUED ED-DAHAB,10,Établissements pénitentiaires régionaux,10,Construction établissements pénitentiaires rég.,travaux,0.839,0.3808,P303-R12-Pj10-L10,1.5236,0.0005
